,distributorId,originalDistributorId
4771,1,1.0
4772,1,1.0
4773,1,1.0
4774,1,1.0
4775,1,1.0
4776,3,3.0
4777,18,18.0
4778,5,5.0
4779,1,1.0
4780,13,13.0
4781,5,5.0
4782,1,1.0
4783,17,17.0
4784,17,17.0
4785,2,2.0
4786,5,5.0
4787,5,5.0
4788,5,5.0
4789,1,1.0
4790,1,1.0
4791,1,1.0
4792,1,1.0
4793,1,1.0
4794,1,1.0
4795,1,1.0
4796,1,1.0
4797,1,1.0
4798,1,1.0
4799,2,2.0
4800,2,2.0
4801,4,4.0
4802,5,5.0
4803,5,5.0
4804,5,5.0
4805,12,12.0
4806,12,12.0
4807,10,10.0
4808,10,10.0
4809,18,18.0
4810,5,5.0
4811,5,5.0
4812,1,1.0
4813,1,1.0
4814,1,1.0
4815,3,3.0
4816,4,4.0
4817,3,3.0
4818,5,5.0
4819,5,5.0
4820,5,5.0
4821,1,1.0
4822,1,1.0
4823,1,1.0
4824,3,3.0
4825,2,2.0
4826,2,2.0
4827,1,1.0
4828,1,1.0
4829,1,1.0
4830,1,1.0
4831,1,1.0
4832,1,1.0
4833,1,1.0
4834,1,1.0
4835,1,1.0
4836,1,1.0
4837,1,1.0
4838,2,2.0
4839,2,2.0
4840,4,4.0
4841,5,5.0
4842,1,1.0
4843,13,13.0
4844,7,7.0
4845,5,5.0
4846,5,5.0
4847,5,5.0
4848,5,5.0
4849,6,6.0
4850,1,1.0
4851,1,1.0
4852,1,1.0
4853,20,20.0
4854,3,3.0
4855,5,5.0
4856,5,5.0
4857,6,6.0
4858,2,2.0
4859,2,2.0
4860,2,2.0
4861,12,12.0
4862,1,1.0
4863,1,1.0
4864,1,1.0
4865,1,1.0
4866,1,1.0
4867,6,6.0
4868,6,6.0
4869,12,12.0
4870,3,3.0
4871,3,3.0
4872,6,6.0
4873,28,28.0
4874,13,13.0
4875,13,13.0
4876,5,5.0
4877,1,1.0
4878,1,1.0
4879,1,1.0
4880,6,6.0
4881,6,6.0
4882,4,4.0
4883,1,1.0
4884,1,1.0
4885,1,1.0
4886,1,1.0
4887,1,1.0
4888,1,1.0
4889,1,1.0
4890,4,4.0
4891,4,4.0
4892,4,4.0
4893,5,5.0
4894,6,6.0
4895,6,6.0
4896,12,12.0
4897,13,13.0
4898,13,13.0
4899,7,7.0
4900,5,5.0
4901,4,4.0
4902,1,1.0
4903,1,1.0
4904,1,1.0
4905,1,1.0
4906,1,1.0
4907,1,1.0
4908,1,1.0
4909,13,13.0
4910,4,4.0
4911,6,6.0
4912,1,1.0
4913,1,1.0
4914,17,17.0
4915,12,12.0
4916,2,2.0
4917,10,10.0
4918,5,5.0
4919,5,5.0
4920,5,5.0
4921,1,1.0
4922,6,6.0
4923,1,1.0
4924,1,1.0
4925,3,3.0
4926,3,3.0
4927,3,3.0
4928,5,5.0
4929,6,6.0
4930,7,7.0
4931,12,12.0
4932,10,10.0
4933,10,10.0
4934,13,13.0
4935,1,1.0
4936,1,1.0
4937,1,1.0
4938,1,1.0
4939,3,3.0
4940,4,4.0
4941,1,1.0
4942,1,1.0
4943,1,1.0
4944,1,1.0
4945,16,16.0
4946,20,20.0
4947,5,5.0
4948,5,5.0
4949,5,5.0
4950,6,6.0
4951,6,6.0
4952,10,10.0
4953,10,10.0
4954,1,1.0
4955,1,1.0
4956,1,1.0
4957,7,7.0
4958,6,6.0
4959,3,3.0
4960,13,13.0
4961,13,13.0
4962,5,5.0
4963,5,5.0
4964,5,5.0
4965,5,5.0
4966,5,5.0
4967,1,1.0
4968,1,1.0
4969,4,4.0
4970,4,4.0
4971,4,4.0
4972,5,5.0
4973,5,5.0
4974,5,5.0
4975,5,5.0
4976,6,6.0
4977,6,6.0
4978,6,6.0
4979,6,6.0
4980,10,10.0
4981,7,7.0
4982,1,1.0
4983,1,1.0
4984,1,1.0
4985,1,1.0
4986,1,1.0
4987,1,1.0
4988,1,1.0
4989,1,1.0
4990,3,3.0
4991,3,3.0
4992,13,13.0
4993,5,5.0
4994,5,5.0
4995,2,2.0
4996,1,1.0
4997,1,1.0
4998,18,18.0
4999,12,12.0
5000,12,12.0
5001,3,3.0
5002,6,6.0
5003,2,2.0
5004,5,5.0
5005,5,5.0
5006,7,7.0
5007,1,1.0
5008,1,1.0
5009,1,1.0
5010,1,1.0
5011,1,1.0
5012,1,1.0
5013,3,3.0
5014,5,5.0
5015,11,11.0
5016,11,11.0
5017,1,1.0
5018,3,3.0
5019,2,2.0
5020,17,17.0
5021,5,5.0
5022,6,6.0
5023,1,1.0
5024,1,1.0
5025,1,1.0
5026,3,3.0
5027,3,3.0
5028,7,7.0
5029,5,5.0
5030,6,6.0
5031,6,6.0
5032,6,6.0
5033,6,6.0
5034,23,23.0
5035,23,23.0
5036,10,10.0
5037,1,1.0
5038,1,1.0
5039,15,15.0
5040,4,4.0
5041,6,6.0
5042,6,6.0
5043,12,12.0
5044,12,12.0
5045,11,11.0
5046,2,2.0
5047,2,2.0
5048,2,2.0
5049,13,13.0
5050,9,9.0
5051,5,5.0
5052,5,5.0
5053,5,5.0
5054,1,1.0
5055,1,1.0
5056,1,1.0
5057,1,1.0
5058,2,2.0
5059,2,2.0
5060,2,2.0
5061,3,3.0
5062,4,4.0
5063,6,6.0
5064,7,7.0
5065,10,10.0
5066,11,11.0
5067,11,11.0
5068,12,12.0
5069,10,10.0
5070,10,10.0
5071,10,10.0
5072,10,10.0
5073,13,13.0
5074,1,1.0
5075,1,1.0
5076,6,6.0
5077,6,6.0
5078,1,1.0
5079,1,1.0
5080,1,1.0
5081,1,1.0
5082,1,1.0
5083,7,7.0
5084,20,20.0
5085,4,4.0
5086,4,4.0
5087,6,6.0
5088,12,12.0
5089,1,1.0
5090,1,1.0
5091,1,1.0
5092,1,1.0
5093,7,7.0
5094,6,6.0
5095,12,12.0
5096,3,3.0
5097,3,3.0
5098,3,3.0
5099,2,2.0
5100,5,5.0
5101,5,5.0
5102,1,1.0
5103,6,6.0
5104,4,4.0
5105,1,1.0
5106,1,1.0
5107,1,1.0
5108,1,1.0
5109,2,2.0
5110,3,3.0
5111,5,5.0
5112,5,5.0
5113,6,6.0
5114,6,6.0
5115,6,6.0
5116,6,6.0
5117,1,1.0
5118,13,13.0
5119,3,3.0
5120,19,19.0
5121,1,1.0
5122,1,1.0
5123,1,1.0
5124,1,1.0
5125,1,1.0
5126,4,4.0
5127,4,4.0
5128,5,5.0
5129,5,5.0
5130,2,2.0
5131,10,10.0
5132,1,1.0
5133,1,1.0
5134,1,1.0
5135,6,6.0
5136,12,12.0
5137,20,20.0
5138,3,3.0
5139,3,3.0
5140,2,2.0
5141,10,10.0
5142,10,10.0
5143,5,5.0
5144,5,5.0
5145,5,5.0
5146,5,5.0
5147,5,5.0
5148,1,1.0
5149,1,1.0
5150,2,2.0
5151,1,1.0
5152,1,1.0
5153,1,1.0
5154,4,4.0
5155,5,5.0
5156,6,6.0
5157,6,6.0
5158,7,7.0
5159,13,13.0
5160,15,15.0
5161,2,2.0
5162,2,2.0
5163,5,5.0
5164,4,4.0
5165,6,6.0
5166,6,6.0
5167,1,1.0
5168,1,1.0
5169,1,1.0
5170,1,1.0
5171,1,1.0
5172,3,3.0
5173,5,5.0
5174,6,6.0
5175,12,12.0
5176,10,10.0
5177,1,1.0
5178,1,1.0
5179,1,1.0
5180,1,1.0
5181,16,16.0
5182,3,3.0
5183,10,10.0
5184,10,10.0
5185,5,5.0
5186,5,5.0
5187,5,5.0
5188,1,1.0
5189,1,1.0
5190,1,1.0
5191,1,1.0
5192,1,1.0
5193,1,1.0
5194,1,1.0
5195,1,1.0
5196,1,1.0
5197,2,2.0
5198,3,3.0
5199,4,4.0
5200,4,4.0
5201,5,5.0
5202,6,6.0
5203,6,6.0
5204,11,11.0
5205,12,12.0
5206,1,1.0
5207,1,1.0
5208,2,2.0
5209,1,1.0
5210,1,1.0
5211,1,1.0
5212,1,1.0
5213,1,1.0
5214,14,39.0
5215,16,16.0
5216,4,4.0
5217,5,5.0
5218,5,5.0
5219,5,5.0
5220,12,12.0
5221,1,1.0
5222,1,1.0
5223,1,1.0
5224,1,1.0
5225,1,1.0
5226,8,8.0
5227,3,3.0
5228,2,2.0
5229,2,2.0
5230,9,9.0
5231,5,5.0
5232,5,5.0
5233,5,5.0
5234,5,5.0
5235,1,1.0
5236,1,1.0
5237,1,1.0
5238,3,3.0
5239,4,4.0
5240,5,5.0
5241,5,5.0
5242,6,6.0
5243,12,12.0
5244,12,12.0
5245,10,10.0
5246,10,10.0
5247,13,13.0
5248,13,13.0
5249,13,13.0
5250,1,1.0
5251,5,5.0
5252,1,1.0
5253,1,1.0
5254,1,1.0
5255,1,1.0
5256,1,1.0
5257,5,5.0
5258,6,6.0
5259,6,6.0
5260,1,1.0
5261,1,1.0
5262,1,1.0
5263,1,1.0
5264,1,1.0
5265,24,24.0
5266,24,24.0
5267,6,6.0
5268,6,6.0
5269,3,3.0
5270,2,2.0
5271,2,2.0
5272,2,2.0
5273,13,13.0
5274,13,13.0
5275,5,5.0
5276,1,1.0
5277,1,1.0
5278,6,6.0
5279,1,1.0
5280,1,1.0
5281,1,1.0
5282,1,1.0
5283,2,2.0
5284,2,2.0
5285,3,3.0
5286,3,3.0
5287,5,5.0
5288,5,5.0
5289,5,5.0
5290,6,6.0
5291,12,12.0
5292,1,1.0
5293,1,1.0
5294,2,2.0
5295,7,7.0
5296,18,18.0
5297,7,7.0
5298,5,5.0
5299,1,1.0
5300,16,16.0
5301,3,3.0
5302,13,13.0
5303,8,8.0
5304,5,5.0
5305,5,5.0
5306,5,5.0
5307,6,6.0
5308,6,6.0
5309,2,2.0
5310,12,12.0
5311,1,1.0
5312,1,1.0
5313,1,1.0
5314,1,1.0
5315,24,24.0
5316,18,18.0
5317,15,15.0
5318,15,15.0
5319,12,12.0
5320,2,2.0
5321,2,2.0
5322,13,13.0
5323,5,5.0
5324,5,5.0
5325,5,5.0
5326,5,5.0
5327,5,5.0
5328,1,1.0
5329,1,1.0
5330,1,1.0
5331,1,1.0
5332,1,1.0
5333,2,2.0
5334,3,3.0
5335,6,6.0
5336,6,6.0
5337,9,9.0
5338,11,11.0
5339,1,1.0
5340,1,1.0
5341,13,13.0
5342,13,13.0
5343,15,15.0
5344,2,2.0
5345,5,5.0
5346,5,5.0
5347,6,6.0
5348,1,1.0
5349,1,1.0
5350,1,1.0
5351,1,1.0
5352,1,1.0
5353,3,3.0
5354,4,4.0
5355,2,2.0
5356,1,1.0
5357,1,1.0
5358,1,1.0
5359,1,1.0
5360,1,1.0
5361,17,17.0
5362,6,6.0
5363,12,12.0
5364,8,8.0
5365,20,20.0
5366,3,3.0
5367,6,6.0
5368,6,6.0
5369,10,10.0
5370,5,5.0
5371,1,1.0
5372,1,1.0
5373,1,1.0
5374,1,1.0
5375,1,1.0
5376,1,1.0
5377,1,1.0
5378,2,2.0
5379,4,4.0
5380,5,5.0
5381,6,6.0
5382,11,11.0
5383,12,12.0
5384,13,13.0
5385,15,15.0
5386,7,7.0
5387,5,5.0
5388,5,5.0
5389,5,5.0
5390,1,1.0
5391,1,1.0
5392,1,1.0
5393,1,1.0
5394,13,13.0
5395,4,4.0
5396,4,4.0
5397,5,5.0
5398,5,5.0
5399,6,6.0
5400,2,2.0
5401,1,1.0
5402,27,27.0
5403,15,15.0
5404,12,12.0
5405,11,11.0
5406,3,3.0
5407,13,13.0
5408,1,1.0
5409,1,1.0
5410,1,1.0
5411,1,1.0
5412,1,1.0
5413,1,1.0
5414,4,4.0
5415,4,4.0
5416,5,5.0
5417,5,5.0
5418,6,6.0
5419,6,6.0
5420,11,11.0
5421,12,12.0
5422,1,1.0
5423,1,1.0
5424,1,1.0
5425,17,17.0
5426,5,5.0
5427,4,4.0
5428,6,6.0
5429,6,6.0
5430,1,1.0
5431,1,1.0
5432,1,1.0
5433,1,1.0
5434,1,1.0
5435,1,1.0
5436,13,13.0
5437,4,4.0
5438,5,5.0
5439,5,5.0
5440,2,2.0
5441,12,12.0
5442,10,10.0
5443,10,10.0
5444,1,1.0
5445,1,1.0
5446,1,1.0
5447,1,1.0
5448,6,6.0
5449,5,5.0
5450,5,5.0
5451,6,6.0
5452,6,6.0
5453,1,1.0
5454,1,1.0
5455,1,1.0
5456,1,1.0
5457,1,1.0
5458,1,1.0
5459,3,3.0
5460,4,4.0
5461,6,6.0
5462,6,6.0
5463,6,6.0
5464,12,12.0
5465,6,6.0
5466,1,1.0
5467,1,1.0
5468,1,1.0
5469,1,1.0
5470,1,1.0
5471,3,3.0
5472,5,5.0
5473,5,5.0
5474,6,6.0
5475,1,1.0
5476,1,1.0
5477,1,1.0
5478,17,17.0
5479,6,6.0
5480,13,13.0
5481,9,9.0
5482,10,10.0
5483,5,5.0
5484,5,5.0
5485,6,6.0
5486,2,2.0
5487,1,1.0
5488,1,1.0
5489,1,1.0
5490,1,1.0
5491,3,3.0
5492,5,5.0
5493,6,6.0
5494,6,6.0
5495,6,6.0
5496,6,6.0
5497,6,6.0
5498,11,11.0
5499,12,12.0
5500,12,12.0
5501,13,13.0
5502,10,10.0
5503,1,1.0
5504,1,1.0
5505,3,3.0
5506,5,5.0
5507,6,6.0
5508,6,6.0
5509,1,1.0
5510,1,1.0
5511,1,1.0
5512,11,11.0
5513,13,13.0
5514,4,4.0
5515,8,8.0
5516,12,12.0
5517,23,23.0
5518,1,1.0
5519,1,1.0
5520,1,1.0
5521,24,24.0
5522,4,4.0
5523,6,6.0
5524,8,8.0
5525,2,2.0
5526,13,13.0
5527,10,10.0
5528,5,5.0
5529,5,5.0
5530,1,1.0
5531,1,1.0
5532,2,2.0
5533,1,1.0
5534,1,1.0
5535,1,1.0
5536,1,1.0
5537,1,1.0
5538,1,1.0
5539,1,1.0
5540,1,1.0
5541,1,1.0
5542,6,6.0
5543,12,12.0
5544,10,10.0
5545,10,10.0
5546,10,10.0
5547,1,1.0
5548,5,5.0
5549,1,1.0
5550,1,1.0
5551,1,1.0
5552,1,1.0
5553,1,1.0
5554,11,11.0
5555,4,4.0
5556,4,4.0
5557,8,8.0
5558,5,5.0
5559,6,6.0
5560,9,9.0
5561,1,1.0
5562,1,1.0
5563,1,1.0
5564,1,1.0
5565,17,17.0
5566,12,12.0
5567,11,11.0
5568,6,6.0
5569,2,2.0
5570,10,10.0
5571,10,10.0
5572,5,5.0
5573,1,1.0
5574,1,1.0
5575,1,1.0
5576,1,1.0
5577,1,1.0
5578,2,2.0
5579,3,3.0
5580,3,3.0
5581,4,4.0
5582,4,4.0
5583,6,6.0
5584,6,6.0
5585,6,6.0
5586,9,9.0
5587,12,12.0
5588,1,1.0
5589,18,18.0
5590,5,5.0
5591,5,5.0
5592,1,1.0
5593,1,1.0
5594,1,1.0
5595,1,1.0
5596,1,1.0
5597,4,4.0
5598,5,5.0
5599,12,12.0
5600,23,23.0
5601,1,1.0
5602,1,1.0
5603,1,1.0
5604,1,1.0
5605,1,1.0
5606,1,1.0
5607,7,7.0
5608,12,12.0
5609,12,12.0
5610,20,20.0
5611,20,20.0
5612,3,3.0
5613,6,6.0
5614,2,2.0
5615,13,13.0
5616,13,13.0
5617,6,6.0
5618,1,1.0
5619,1,1.0
5620,1,1.0
5621,1,1.0
5622,1,1.0
5623,3,3.0
5624,3,3.0
5625,4,4.0
5626,5,5.0
5627,6,6.0
5628,1,1.0
5629,13,13.0
5630,17,17.0
5631,18,18.0
5632,6,6.0
5633,1,1.0
5634,1,1.0
5635,6,6.0
5636,1,1.0
5637,4,4.0
5638,12,12.0
5639,20,20.0
5640,3,3.0
5641,2,2.0
5642,13,13.0
5643,5,5.0
5644,5,5.0
5645,4,4.0
5646,1,1.0
5647,1,1.0
5648,1,1.0
5649,1,1.0
5650,1,1.0
5651,1,1.0
5652,1,1.0
5653,1,1.0
5654,1,1.0
5655,1,1.0
5656,3,3.0
5657,4,4.0
5658,5,5.0
5659,5,5.0
5660,5,5.0
5661,6,6.0
5662,12,12.0
5663,10,10.0
5664,13,13.0
5665,2,2.0
5666,17,17.0
5667,5,5.0
5668,5,5.0
5669,6,6.0
5670,1,1.0
5671,1,1.0
5672,1,1.0
5673,13,13.0
5674,5,5.0
5675,5,5.0
5676,5,5.0
5677,6,6.0
5678,2,2.0
5679,10,10.0
5680,10,10.0
5681,1,1.0
5682,1,1.0
5683,1,1.0
5684,1,1.0
5685,1,1.0
5686,1,1.0
5687,1,1.0
5688,18,18.0
5689,17,17.0
5690,17,17.0
5691,6,6.0
5692,2,2.0
5693,10,10.0
5694,10,10.0
5695,5,5.0
5696,5,5.0
5697,5,5.0
5698,5,5.0
5699,1,1.0
5700,1,1.0
5701,1,1.0
5702,1,1.0
5703,1,1.0
5704,1,1.0
5705,1,1.0
5706,1,1.0
5707,1,1.0
5708,2,2.0
5709,3,3.0
5710,3,3.0
5711,3,3.0
5712,5,5.0
5713,5,5.0
5714,6,6.0
5715,6,6.0
5716,1,1.0
5717,1,1.0
5718,5,5.0
5719,5,5.0
5720,4,4.0
5721,6,6.0
5722,1,1.0
5723,1,1.0
5724,1,1.0
5725,1,1.0
5726,1,1.0
5727,1,1.0
5728,1,1.0
5729,16,16.0
5730,3,3.0
5731,5,5.0
5732,2,2.0
5733,10,10.0
5734,1,1.0
5735,1,1.0
5736,1,1.0
5737,6,6.0
5738,3,3.0
5739,3,3.0
5740,3,3.0
5741,2,2.0
5742,13,13.0
5743,10,10.0
5744,5,5.0
5745,1,1.0
5746,1,1.0
5747,1,1.0
5748,1,1.0
5749,1,1.0
5750,1,1.0
5751,1,1.0
5752,1,1.0
5753,3,3.0
5754,4,4.0
5755,4,4.0
5756,5,5.0
5757,5,5.0
5758,6,6.0
5759,6,6.0
5760,10,10.0
5761,1,1.0
5762,13,13.0
5763,13,13.0
5764,13,13.0
5765,1,1.0
5766,1,1.0
5767,3,3.0
5768,1,1.0
5769,1,1.0
5770,1,1.0
5771,1,1.0
5772,16,16.0
5773,3,3.0
5774,13,13.0
5775,7,7.0
5776,5,5.0
5777,2,2.0
5778,1,1.0
5779,1,1.0
5780,1,1.0
5781,17,17.0
5782,27,27.0
5783,12,12.0
5784,5,5.0
5785,5,5.0
5786,5,5.0
5787,1,1.0
5788,1,1.0
5789,1,1.0
5790,1,1.0
5791,1,1.0
5792,1,1.0
5793,1,1.0
5794,1,1.0
5795,1,1.0
5796,1,1.0
5797,1,1.0
5798,1,1.0
5799,3,3.0
5800,3,3.0
5801,5,5.0
5802,5,5.0
5803,6,6.0
5804,6,6.0
5805,6,6.0
5806,6,6.0
5807,10,10.0
5808,11,11.0
5809,5,5.0
5810,5,5.0
5811,4,4.0
5812,4,4.0
5813,6,6.0
5814,6,6.0
5815,1,1.0
5816,1,1.0
5817,16,16.0
5818,5,5.0
5819,6,6.0
5820,2,2.0
5821,12,12.0
5822,10,10.0
5823,1,1.0
5824,1,1.0
5825,1,1.0
5826,1,1.0
5827,1,1.0
5828,1,1.0
5829,1,1.0
5830,2,2.0
5831,13,13.0
5832,9,9.0
5833,9,9.0
5834,5,5.0
5835,5,5.0
5836,5,5.0
5837,4,4.0
5838,1,1.0
5839,1,1.0
5840,1,1.0
5841,1,1.0
5842,1,1.0
5843,4,4.0
5844,5,5.0
5845,5,5.0
5846,5,5.0
5847,6,6.0
5848,6,6.0
5849,8,8.0
5850,12,12.0
5851,15,15.0
5852,2,2.0
5853,5,5.0
5854,5,5.0
5855,5,5.0
5856,1,1.0
5857,1,1.0
5858,1,1.0
5859,1,1.0
5860,1,1.0
5861,1,1.0
5862,1,1.0
5863,1,1.0
5864,4,4.0
5865,5,5.0
5866,5,5.0
5867,5,5.0
5868,6,6.0
5869,10,10.0
5870,1,1.0
5871,1,1.0
5872,1,1.0
5873,1,1.0
5874,18,18.0
5875,18,18.0
5876,6,6.0
5877,12,12.0
5878,20,20.0
5879,3,3.0
5880,3,3.0
5881,6,6.0
5882,6,6.0
5883,28,28.0
5884,10,10.0
5885,1,1.0
5886,1,1.0
5887,1,1.0
5888,1,1.0
5889,1,1.0
5890,2,2.0
5891,4,4.0
5892,6,6.0
5893,10,10.0
5894,10,10.0
5895,10,10.0
5896,1,1.0
5897,1,1.0
5898,1,1.0
5899,1,1.0
5900,5,5.0
5901,4,4.0
5902,1,1.0
5903,1,1.0
5904,1,1.0
5905,1,1.0
5906,3,3.0
5907,4,4.0
5908,4,4.0
5909,3,3.0
5910,5,5.0
5911,6,6.0
5912,6,6.0
5913,12,12.0
5914,1,1.0
5915,1,1.0
5916,1,1.0
5917,1,1.0
5918,7,7.0
5919,4,4.0
5920,8,8.0
5921,20,20.0
5922,2,2.0
5923,5,5.0
5924,3,3.0
5925,3,3.0
5926,1,1.0
5927,1,1.0
5928,1,1.0
5929,1,1.0
5930,6,6.0
5931,6,6.0
5932,16,16.0
5933,1,1.0
5934,1,1.0
5935,1,1.0
5936,1,1.0
5937,1,1.0
5938,2,2.0
5939,3,3.0
5940,5,5.0
5941,6,6.0
5942,6,6.0
5943,6,6.0
5944,12,12.0
5945,10,10.0
5946,1,1.0
5947,13,13.0
5948,1,1.0
5949,3,3.0
5950,5,5.0
5951,4,4.0
5952,6,6.0
5953,1,1.0
5954,1,1.0
5955,1,1.0
5956,1,1.0
5957,1,1.0
5958,1,1.0
5959,3,3.0
5960,4,4.0
5961,3,3.0
5962,5,5.0
5963,6,6.0
5964,10,10.0
5965,1,1.0
5966,1,1.0
5967,1,1.0
5968,1,1.0
5969,24,24.0
5970,18,18.0
5971,8,8.0
5972,6,6.0
5973,2,2.0
5974,10,10.0
5975,1,1.0
5976,6,6.0
5977,1,1.0
5978,1,1.0
5979,1,1.0
5980,1,1.0
5981,1,1.0
5982,1,1.0
5983,1,1.0
5984,2,2.0
5985,2,2.0
5986,2,2.0
5987,5,5.0
5988,6,6.0
5989,10,10.0
5990,12,12.0
5991,10,10.0
5992,1,1.0
5993,1,1.0
5994,13,13.0
5995,13,13.0
5996,14,33.0
5997,3,3.0
5998,5,5.0
5999,4,4.0
6000,6,6.0
6001,1,1.0
6002,1,1.0
6003,1,1.0
6004,1,1.0
6005,13,13.0
6006,4,4.0
6007,5,5.0
6008,6,6.0
6009,12,12.0
6010,9,9.0
6011,9,9.0
6012,10,10.0
6013,10,10.0
6014,1,1.0
6015,1,1.0
6016,1,1.0
6017,24,24.0
6018,7,7.0
6019,15,15.0
6020,6,6.0
6021,6,6.0
6022,2,2.0
6023,13,13.0
6024,13,13.0
6025,3,3.0
6026,6,6.0
6027,1,1.0
6028,1,1.0
6029,1,1.0
6030,1,1.0
6031,1,1.0
6032,1,1.0
6033,1,1.0
6034,2,2.0
6035,3,3.0
6036,5,5.0
6037,6,6.0
6038,6,6.0
6039,6,6.0
6040,10,10.0
6041,1,1.0
6042,1,1.0
6043,1,1.0
6044,2,2.0
6045,18,18.0
6046,5,5.0
6047,1,1.0
6048,1,1.0
6049,1,1.0
6050,1,1.0
6051,3,3.0
6052,3,3.0
6053,3,3.0
6054,5,5.0
6055,5,5.0
6056,5,5.0
6057,5,5.0
6058,2,2.0
6059,12,12.0
6060,1,1.0
6061,1,1.0
6062,1,1.0
6063,1,1.0
6064,1,1.0
6065,1,1.0
6066,1,1.0
6067,24,24.0
6068,18,18.0
6069,15,15.0
6070,14,41.0
6071,13,13.0
6072,5,5.0
6073,4,4.0
6074,2,2.0
6075,1,1.0
6076,1,1.0
6077,3,3.0
6078,4,4.0
6079,4,4.0
6080,5,5.0
6081,5,5.0
6082,6,6.0
6083,6,6.0
6084,6,6.0
6085,9,9.0
6086,12,12.0
6087,13,13.0
6088,13,13.0
6089,1,1.0
6090,3,3.0
6091,2,2.0
6092,2,2.0
6093,17,17.0
6094,17,17.0
6095,5,5.0
6096,5,5.0
6097,5,5.0
6098,4,4.0
6099,1,1.0
6100,1,1.0
6101,1,1.0
6102,5,5.0
6103,5,5.0
6104,6,6.0
6105,6,6.0
6106,2,2.0
6107,10,10.0
6108,1,1.0
6109,1,1.0
6110,1,1.0
6111,1,1.0
6112,24,24.0
6113,12,12.0
6114,6,6.0
6115,6,6.0
6116,2,2.0
6117,2,2.0
6118,13,13.0
6119,13,13.0
6120,5,5.0
6121,3,3.0
6122,1,1.0
6123,1,1.0
6124,6,6.0
6125,2,2.0
6126,2,2.0
6127,1,1.0
6128,1,1.0
6129,1,1.0
6130,1,1.0
6131,1,1.0
6132,1,1.0
6133,1,1.0
6134,1,1.0
6135,1,1.0
6136,2,2.0
6137,3,3.0
6138,3,3.0
6139,3,3.0
6140,4,4.0
6141,5,5.0
6142,6,6.0
6143,6,6.0
6144,11,11.0
6145,13,13.0
6146,1,1.0
6147,17,17.0
6148,5,5.0
6149,5,5.0
6150,5,5.0
6151,1,1.0
6152,1,1.0
6153,1,1.0
6154,1,1.0
6155,1,1.0
6156,1,1.0
6157,1,1.0
6158,1,1.0
6159,7,7.0
6160,4,4.0
6161,1,1.0
6162,1,1.0
6163,1,1.0
6164,1,1.0
6165,24,24.0
6166,24,24.0
6167,4,4.0
6168,6,6.0
6169,6,6.0
6170,12,12.0
6171,3,3.0
6172,6,6.0
6173,13,13.0
6174,5,5.0
6175,5,5.0
6176,1,1.0
6177,1,1.0
6178,1,1.0
6179,1,1.0
6180,1,1.0
6181,1,1.0
6182,1,1.0
6183,1,1.0
6184,2,2.0
6185,3,3.0
6186,4,4.0
6187,4,4.0
6188,5,5.0
6189,5,5.0
6190,5,5.0
6191,5,5.0
6192,12,12.0
6193,12,12.0
6194,1,1.0
6195,1,1.0
6196,5,5.0
6197,1,1.0
6198,1,1.0
6199,1,1.0
6200,1,1.0
6201,1,1.0
6202,1,1.0
6203,1,1.0
6204,20,20.0
6205,4,4.0
6206,5,5.0
6207,6,6.0
6208,10,10.0
6209,1,1.0
6210,1,1.0
6211,17,17.0
6212,7,7.0
6213,4,4.0
6214,6,6.0
6215,6,6.0
6216,2,2.0
6217,13,13.0
6218,13,13.0
6219,5,5.0
6220,5,5.0
6221,5,5.0
6222,5,5.0
6223,1,1.0
6224,1,1.0
6225,1,1.0
6226,1,1.0
6227,1,1.0
6228,1,1.0
6229,2,2.0
6230,3,3.0
6231,3,3.0
6232,3,3.0
6233,4,4.0
6234,5,5.0
6235,6,6.0
6236,6,6.0
6237,13,13.0
6238,1,1.0
6239,13,13.0
6240,17,17.0
6241,1,1.0
6242,1,1.0
6243,3,3.0
6244,13,13.0
6245,13,13.0
6246,5,5.0
6247,5,5.0
6248,5,5.0
6249,5,5.0
6250,5,5.0
6251,6,6.0
6252,12,12.0
6253,10,10.0
6254,1,1.0
6255,1,1.0
6256,1,1.0
6257,1,1.0
6258,1,1.0
6259,1,1.0
6260,12,12.0
6261,12,12.0
6262,12,12.0
6263,10,10.0
6264,5,5.0
6265,5,5.0
6266,5,5.0
6267,1,1.0
6268,4,4.0
6269,2,2.0
6270,1,1.0
6271,1,1.0
6272,2,2.0
6273,2,2.0
6274,3,3.0
6275,3,3.0
6276,3,3.0
6277,4,4.0
6278,5,5.0
6279,5,5.0
6280,5,5.0
6281,5,5.0
6282,6,6.0
6283,6,6.0
6284,12,12.0
6285,10,10.0
6286,10,10.0
6287,1,1.0
6288,1,1.0
6289,13,13.0
6290,1,1.0
6291,15,15.0
6292,2,2.0
6293,18,18.0
6294,5,5.0
6295,5,5.0
6296,1,1.0
6297,1,1.0
6298,1,1.0
6299,1,1.0
6300,1,1.0
6301,1,1.0
6302,1,1.0
6303,3,3.0
6304,5,5.0
6305,5,5.0
6306,5,5.0
6307,5,5.0
6308,9,9.0
6309,10,10.0
6310,10,10.0
6311,1,1.0
6312,1,1.0
6313,1,1.0
6314,7,7.0
6315,15,15.0
6316,6,6.0
6317,6,6.0
6318,13,13.0
6319,5,5.0
6320,5,5.0
6321,6,6.0
6322,2,2.0
6323,1,1.0
6324,1,1.0
